CAMPUS NO,COURSE CODE,COURSE NAME,CRD HRS,STUDY CODE,STUDY DESC,ACTIVITY CODE,ACTIVITY DESC,SECTION,DEPT NO,DEPT NAME,CLASS TIMES
1,80112670,GENERAL ANATOMY LAB,1,1,Bachelor,2,Lab,9,11,Dentistry Department,Tuesday
1,80112670,GENERAL ANATOMY LAB,1,1,Bachelor,2,Lab,10,11,Dentistry Department,Wednesday
1,80112670,GENERAL ANATOMY LAB,1,1,Bachelor,2,Lab,11,11,Dentistry Department,Thursday
1,80112670,GENERAL ANATOMY LAB,1,1,Bachelor,2,Lab,12,11,Dentistry Department,Friday
1,80112680,PHYSIOLOGY I LAB,1,1,Bachelor,2,Lab,1,7,Physiology Department,Saturday
1,80112680,PHYSIOLOGY I LAB,1,1,Bachelor,2,Lab,2,7,Physiology Department,Sunday
1,80112680,PHYSIOLOGY I LAB,1,1,Bachelor,2,Lab,3,7,Physiology Department,Monday
1,80112680,PHYSIOLOGY I LAB,1,1,Bachelor,2,Lab,4,7,Physiology Department,Tuesday
1,80112680,PHYSIOLOGY I LAB,1,1,Bachelor,2,Lab,5,7,Physiology Department,Wednesday
1,80112680,PHYSIOLOGY I LAB,1,1,Bachelor,2,Lab,6,7,Physiology Department,Thursday
1,80112680,PHYSIOLOGY I LAB,1,1,Bachelor,2,Lab,7,7,Physiology Department,Friday
1,80112680,PHYSIOLOGY I LAB,1,1,Bachelor,2,Lab,8,7,Physiology Department,Saturday
1,80112680,PHYSIOLOGY I LAB,1,1,Bachelor,2,Lab,9,7,Physiology Department,Sunday
1,80112680,PHYSIOLOGY I LAB,1,1,Bachelor,2,Lab,10,7,Physiology Department,Monday
1,80112680,PHYSIOLOGY I LAB,1,1,Bachelor,2,Lab,11,7,Physiology Department,Tuesday
1,80112680,PHYSIOLOGY I LAB,1,1,Bachelor,2,Lab,12,7,Physiology Department,Wednesday
1,80113021,GENERAL PATHOLOGY,2,1,Bachelor,1,Lecture,1,4,Pathology and Histology Department,Thursday
1,80113021,GENERAL PATHOLOGY,2,1,Bachelor,1,Lecture,2,4,Pathology and Histology Department,Friday
1,80113021,GENERAL PATHOLOGY,2,1,Bachelor,1,Lecture,3,4,Pathology and Histology Department,Saturday
1,80113021,GENERAL PATHOLOGY,2,1,Bachelor,1,Lecture,4,4,Pathology and Histology Department,Sunday
1,80113050,X-RAY,1,1,Bachelor,1,Lecture,1,11,Dentistry Department,Monday
1,80113050,X-RAY,1,1,Bachelor,1,Lecture,2,11,Dentistry Department,Tuesday
1,80113050,X-RAY,1,1,Bachelor,1,Lecture,3,11,Dentistry Department,Wednesday
1,80113050,X-RAY,1,1,Bachelor,1,Lecture,4,11,Dentistry Department,Thursday
1,80113060,OCCLUSION I,1,1,Bachelor,1,Lecture,1,11,Dentistry Department,Friday
1,80113060,OCCLUSION I,1,1,Bachelor,1,Lecture,2,11,Dentistry Department,Saturday
1,80113060,OCCLUSION I,1,1,Bachelor,1,Lecture,3,11,Dentistry Department,Sunday
1,80113060,OCCLUSION I,1,1,Bachelor,1,Lecture,4,11,Dentistry Department,Monday
1,80113080,ENDODONTICS I,1,1,Bachelor,1,Lecture,1,11,Dentistry Department,Tuesday
1,80113080,ENDODONTICS I,1,1,Bachelor,1,Lecture,2,11,Dentistry Department,Wednesday
1,80113080,ENDODONTICS I,1,1,Bachelor,1,Lecture,3,11,Dentistry Department,Thursday
1,80113080,ENDODONTICS I,1,1,Bachelor,1,Lecture,4,11,Dentistry Department,Friday
1,80113121,ADVANCED SCIENCE OF DENTAL MATERIAL,2,1,Bachelor,1,Lecture,1,11,Dentistry Department,Saturday
1,80113121,ADVANCED SCIENCE OF DENTAL MATERIAL,2,1,Bachelor,1,Lecture,2,11,Dentistry Department,Sunday
1,80113121,ADVANCED SCIENCE OF DENTAL MATERIAL,2,1,Bachelor,1,Lecture,3,11,Dentistry Department,Monday
1,80113121,ADVANCED SCIENCE OF DENTAL MATERIAL,2,1,Bachelor,1,Lecture,4,11,Dentistry Department,Tuesday
1,80113151,GENERAL PHARMACOLOGY,3,1,Bachelor,1,Lecture,1,9,Pharmacology Department,Wednesday
1,80113151,GENERAL PHARMACOLOGY,3,1,Bachelor,1,Lecture,2,9,Pharmacology Department,Thursday
1,80113151,GENERAL PHARMACOLOGY,3,1,Bachelor,1,Lecture,3,9,Pharmacology Department,Friday
1,80113151,GENERAL PHARMACOLOGY,3,1,Bachelor,1,Lecture,4,9,Pharmacology Department,Saturday
1,80113180,ENDODONTICS I LAB,1,1,Bachelor,2,Lab,1,11,Dentistry Department,Sunday
1,80113180,ENDODONTICS I LAB,1,1,Bachelor,2,Lab,2,11,Dentistry Department,Monday
1,80113180,ENDODONTICS I LAB,1,1,Bachelor,2,Lab,3,11,Dentistry Department,Tuesday
1,80113180,ENDODONTICS I LAB,1,1,Bachelor,2,Lab,4,11,Dentistry Department,Wednesday
1,80113180,ENDODONTICS I LAB,1,1,Bachelor,2,Lab,5,11,Dentistry Department,Thursday
1,80113180,ENDODONTICS I LAB,1,1,Bachelor,2,Lab,6,11,Dentistry Department,Friday
1,80113180,ENDODONTICS I LAB,1,1,Bachelor,2,Lab,7,11,Dentistry Department,Saturday
1,80113180,ENDODONTICS I LAB,1,1,Bachelor,2,Lab,8,11,Dentistry Department,Sunday
1,80113180,ENDODONTICS I LAB,1,1,Bachelor,2,Lab,9,11,Dentistry Department,Monday
1,80113180,ENDODONTICS I LAB,1,1,Bachelor,2,Lab,10,11,Dentistry Department,Tuesday
1,80113180,ENDODONTICS I LAB,1,1,Bachelor,2,Lab,11,11,Dentistry Department,Wednesday
1,80113180,ENDODONTICS I LAB,1,1,Bachelor,2,Lab,12,11,Dentistry Department,Thursday
1,80113210,CARIOLOGY and PREVENTION I,2,1,Bachelor,1,Lecture,1,11,Dentistry Department,Friday
1,80113210,CARIOLOGY and PREVENTION I,2,1,Bachelor,1,Lecture,2,11,Dentistry Department,Saturday
1,80113210,CARIOLOGY and PREVENTION I,2,1,Bachelor,1,Lecture,3,11,Dentistry Department,Sunday
1,80113210,CARIOLOGY and PREVENTION I,2,1,Bachelor,1,Lecture,4,11,Dentistry Department,Monday
1,80113311,CONSERVATIVE DENTISTRY I,1,1,Bachelor,1,Lecture,1,11,Dentistry Department,Tuesday
1,80113311,CONSERVATIVE DENTISTRY I,1,1,Bachelor,1,Lecture,2,11,Dentistry Department,Wednesday
1,80113311,CONSERVATIVE DENTISTRY I,1,1,Bachelor,1,Lecture,3,11,Dentistry Department,Thursday
1,80113311,CONSERVATIVE DENTISTRY I,1,1,Bachelor,1,Lecture,4,11,Dentistry Department,Friday
1,80113330,CONSERVATIVE DENTISTRY I LAB,1,1,Bachelor,2,Lab,1,11,Dentistry Department,Saturday
1,80113330,CONSERVATIVE DENTISTRY I LAB,1,1,Bachelor,2,Lab,2,11,Dentistry Department,Sunday
1,80113330,CONSERVATIVE DENTISTRY I LAB,1,1,Bachelor,2,Lab,3,11,Dentistry Department,Monday
1,80113330,CONSERVATIVE DENTISTRY I LAB,1,1,Bachelor,2,Lab,4,11,Dentistry Department,Tuesday
1,80113330,CONSERVATIVE DENTISTRY I LAB,1,1,Bachelor,2,Lab,5,11,Dentistry Department,Wednesday
1,80113330,CONSERVATIVE DENTISTRY I LAB,1,1,Bachelor,2,Lab,6,11,Dentistry Department,Thursday
1,80113330,CONSERVATIVE DENTISTRY I LAB,1,1,Bachelor,2,Lab,7,11,Dentistry Department,Friday
1,80113330,CONSERVATIVE DENTISTRY I LAB,1,1,Bachelor,2,Lab,8,11,Dentistry Department,Saturday
1,80113330,CONSERVATIVE DENTISTRY I LAB,1,1,Bachelor,2,Lab,9,11,Dentistry Department,Sunday
1,80113330,CONSERVATIVE DENTISTRY I LAB,1,1,Bachelor,2,Lab,10,11,Dentistry Department,Monday
1,80113330,CONSERVATIVE DENTISTRY I LAB,1,1,Bachelor,2,Lab,11,11,Dentistry Department,Tuesday
1,80113330,CONSERVATIVE DENTISTRY I LAB,1,1,Bachelor,2,Lab,12,11,Dentistry Department,Wednesday
1,80113411,PROSTHODONTICS DENTISTRY I,1,1,Bachelor,1,Lecture,1,11,Dentistry Department,Thursday
1,80113411,PROSTHODONTICS DENTISTRY I,1,1,Bachelor,1,Lecture,2,11,Dentistry Department,Friday
1,80113411,PROSTHODONTICS DENTISTRY I,1,1,Bachelor,1,Lecture,3,11,Dentistry Department,Saturday
1,80113411,PROSTHODONTICS DENTISTRY I,1,1,Bachelor,1,Lecture,4,11,Dentistry Department,Sunday
1,80113430,PROSTHODONTICS DENTISTRY I LAB,2,1,Bachelor,2,Lab,1,11,Dentistry Department,Monday
1,80113430,PROSTHODONTICS DENTISTRY I LAB,2,1,Bachelor,2,Lab,2,11,Dentistry Department,Tuesday
1,80113430,PROSTHODONTICS DENTISTRY I LAB,2,1,Bachelor,2,Lab,3,11,Dentistry Department,Wednesday
1,80113430,PROSTHODONTICS DENTISTRY I LAB,2,1,Bachelor,2,Lab,4,11,Dentistry Department,Thursday
1,80113430,PROSTHODONTICS DENTISTRY I LAB,2,1,Bachelor,2,Lab,5,11,Dentistry Department,Friday
1,80113430,PROSTHODONTICS DENTISTRY I LAB,2,1,Bachelor,2,Lab,6,11,Dentistry Department,Saturday
1,80113430,PROSTHODONTICS DENTISTRY I LAB,2,1,Bachelor,2,Lab,7,11,Dentistry Department,Sunday
1,80113430,PROSTHODONTICS DENTISTRY I LAB,2,1,Bachelor,2,Lab,8,11,Dentistry Department,Monday
1,80113430,PROSTHODONTICS DENTISTRY I LAB,2,1,Bachelor,2,Lab,9,11,Dentistry Department,Tuesday
1,80113430,PROSTHODONTICS DENTISTRY I LAB,2,1,Bachelor,2,Lab,10,11,Dentistry Department,Wednesday
1,80113430,PROSTHODONTICS DENTISTRY I LAB,2,1,Bachelor,2,Lab,11,11,Dentistry Department,Thursday
1,80113430,PROSTHODONTICS DENTISTRY I LAB,2,1,Bachelor,2,Lab,12,11,Dentistry Department,Friday
1,80114030,ORAL MEDICINE I,1,1,Bachelor,1,Lecture,1,11,Dentistry Department,Saturday
1,80114030,ORAL MEDICINE I,1,1,Bachelor,1,Lecture,2,11,Dentistry Department,Sunday
1,80114080,LAW and ETHICS IN DENTISTRY,1,1,Bachelor,1,Lecture,1,11,Dentistry Department,Monday
1,80114080,LAW and ETHICS IN DENTISTRY,1,1,Bachelor,1,Lecture,2,11,Dentistry Department,Tuesday
1,80114110,PAEDODONTICS I,2,1,Bachelor,1,Lecture,1,11,Dentistry Department,Wednesday
1,80114110,PAEDODONTICS I,2,1,Bachelor,2,Lab,1,11,Dentistry Department,Thursday
1,80114111,PAEDODONTICS I,1,1,Bachelor,1,Lecture,1,11,Dentistry Department,Friday
1,80114111,PAEDODONTICS I,1,1,Bachelor,1,Lecture,2,11,Dentistry Department,Saturday
1,80114140,PAEDODONTICS I CLINIC,1,1,Bachelor,3,Clinic,1,11,Dentistry Department,Sunday
1,80114140,PAEDODONTICS I CLINIC,1,1,Bachelor,3,Clinic,2,11,Dentistry Department,Monday
1,80114140,PAEDODONTICS I CLINIC,1,1,Bachelor,3,Clinic,3,11,Dentistry Department,Tuesday
1,80114140,PAEDODONTICS I CLINIC,1,1,Bachelor,3,Clinic,4,11,Dentistry Department,Wednesday
1,80114140,PAEDODONTICS I CLINIC,1,1,Bachelor,3,Clinic,5,11,Dentistry Department,Thursday
1,80114140,PAEDODONTICS I CLINIC,1,1,Bachelor,3,Clinic,6,11,Dentistry Department,Friday
1,80114140,PAEDODONTICS I CLINIC,1,1,Bachelor,3,Clinic,7,11,Dentistry Department,Saturday
1,80114140,PAEDODONTICS I CLINIC,1,1,Bachelor,3,Clinic,8,11,Dentistry Department,Sunday
1,80114140,PAEDODONTICS I CLINIC,1,1,Bachelor,3,Clinic,9,11,Dentistry Department,Monday
1,80114140,PAEDODONTICS I CLINIC,1,1,Bachelor,3,Clinic,10,11,Dentistry Department,Tuesday
1,80114140,PAEDODONTICS I CLINIC,1,1,Bachelor,3,Clinic,11,11,Dentistry Department,Wednesday
1,80114140,PAEDODONTICS I CLINIC,1,1,Bachelor,3,Clinic,12,11,Dentistry Department,Thursday
1,80114140,PAEDODONTICS I CLINIC,1,1,Bachelor,3,Clinic,13,11,Dentistry Department,Friday
1,80114140,PAEDODONTICS I CLINIC,1,1,Bachelor,3,Clinic,14,11,Dentistry Department,Saturday
1,80114210,ORAL RADIOLOGY I,1,1,Bachelor,1,Lecture,1,11,Dentistry Department,Sunday
1,80114210,ORAL RADIOLOGY I,1,1,Bachelor,1,Lecture,2,11,Dentistry Department,Monday
1,80114230,ORAL RADIOLOGY I LAB,1,1,Bachelor,2,Lab,1,11,Dentistry Department,Tuesday
1,80114230,ORAL RADIOLOGY I LAB,1,1,Bachelor,2,Lab,2,11,Dentistry Department,Wednesday
1,80114230,ORAL RADIOLOGY I LAB,1,1,Bachelor,2,Lab,3,11,Dentistry Department,Thursday
1,80114230,ORAL RADIOLOGY I LAB,1,1,Bachelor,2,Lab,4,11,Dentistry Department,Friday
1,80114230,ORAL RADIOLOGY I LAB,1,1,Bachelor,2,Lab,5,11,Dentistry Department,Saturday
1,80114230,ORAL RADIOLOGY I LAB,1,1,Bachelor,2,Lab,6,11,Dentistry Department,Sunday
1,80114230,ORAL RADIOLOGY I LAB,1,1,Bachelor,2,Lab,7,11,Dentistry Department,Monday
1,80114230,ORAL RADIOLOGY I LAB,1,1,Bachelor,2,Lab,8,11,Dentistry Department,Tuesday
1,80114230,ORAL RADIOLOGY I LAB,1,1,Bachelor,2,Lab,9,11,Dentistry Department,Wednesday
1,80114230,ORAL RADIOLOGY I LAB,1,1,Bachelor,2,Lab,10,11,Dentistry Department,Thursday
1,80114230,ORAL RADIOLOGY I LAB,1,1,Bachelor,2,Lab,11,11,Dentistry Department,Friday
1,80114230,ORAL RADIOLOGY I LAB,1,1,Bachelor,2,Lab,12,11,Dentistry Department,Saturday
1,80114230,ORAL RADIOLOGY I LAB,1,1,Bachelor,2,Lab,13,11,Dentistry Department,Sunday
1,80114230,ORAL RADIOLOGY I LAB,1,1,Bachelor,2,Lab,14,11,Dentistry Department,Monday
1,80114310,CONSERVATIVE DENTISTRY III,3,1,Bachelor,1,Lecture,1,11,Dentistry Department,Tuesday
1,80114310,CONSERVATIVE DENTISTRY III,3,1,Bachelor,2,Lab,1,11,Dentistry Department,Wednesday
1,80114311,CONSERVATIVE DENTISTRY III,1,1,Bachelor,1,Lecture,1,11,Dentistry Department,Thursday
1,80114311,CONSERVATIVE DENTISTRY III,1,1,Bachelor,1,Lecture,2,11,Dentistry Department,Friday
1,80114340,CONSERVATIVE DENTISTRY III CLINIC,2,1,Bachelor,3,Clinic,1,11,Dentistry Department,Saturday
1,80114340,CONSERVATIVE DENTISTRY III CLINIC,2,1,Bachelor,3,Clinic,2,11,Dentistry Department,Sunday
1,80114340,CONSERVATIVE DENTISTRY III CLINIC,2,1,Bachelor,3,Clinic,3,11,Dentistry Department,Monday
1,80114340,CONSERVATIVE DENTISTRY III CLINIC,2,1,Bachelor,3,Clinic,4,11,Dentistry Department,Tuesday
1,80114340,CONSERVATIVE DENTISTRY III CLINIC,2,1,Bachelor,3,Clinic,5,11,Dentistry Department,Wednesday
1,80114340,CONSERVATIVE DENTISTRY III CLINIC,2,1,Bachelor,3,Clinic,6,11,Dentistry Department,Thursday
1,80114340,CONSERVATIVE DENTISTRY III CLINIC,2,1,Bachelor,3,Clinic,7,11,Dentistry Department,Friday
1,80114340,CONSERVATIVE DENTISTRY III CLINIC,2,1,Bachelor,3,Clinic,8,11,Dentistry Department,Saturday
1,80114340,CONSERVATIVE DENTISTRY III CLINIC,2,1,Bachelor,3,Clinic,9,11,Dentistry Department,Sunday
1,80114340,CONSERVATIVE DENTISTRY III CLINIC,2,1,Bachelor,3,Clinic,10,11,Dentistry Department,Monday
1,80114340,CONSERVATIVE DENTISTRY III CLINIC,2,1,Bachelor,3,Clinic,11,11,Dentistry Department,Tuesday
1,80114340,CONSERVATIVE DENTISTRY III CLINIC,2,1,Bachelor,3,Clinic,12,11,Dentistry Department,Wednesday
1,80114340,CONSERVATIVE DENTISTRY III CLINIC,2,1,Bachelor,3,Clinic,13,11,Dentistry Department,Thursday
1,80114340,CONSERVATIVE DENTISTRY III CLINIC,2,1,Bachelor,3,Clinic,14,11,Dentistry Department,Friday
1,80114510,ORAL SURGERY and LOCAL ANESTHESIA I,2,1,Bachelor,1,Lecture,1,11,Dentistry Department,Saturday
1,80114510,ORAL SURGERY and LOCAL ANESTHESIA I,2,1,Bachelor,2,Lab,1,11,Dentistry Department,Sunday
1,80114511,ORAL SURGERY and LOCAL ANESTHESIA I,1,1,Bachelor,1,Lecture,1,11,Dentistry Department,Monday
1,80114511,ORAL SURGERY and LOCAL ANESTHESIA I,1,1,Bachelor,1,Lecture,2,11,Dentistry Department,Tuesday
1,80114530,ORAL SURGERY and LOCAL ANESTHESIA I CLINIC,1,1,Bachelor,3,Clinic,1,11,Dentistry Department,Wednesday
1,80114530,ORAL SURGERY and LOCAL ANESTHESIA I CLINIC,1,1,Bachelor,3,Clinic,2,11,Dentistry Department,Thursday
1,80114530,ORAL SURGERY and LOCAL ANESTHESIA I CLINIC,1,1,Bachelor,3,Clinic,3,11,Dentistry Department,Friday
1,80114530,ORAL SURGERY and LOCAL ANESTHESIA I CLINIC,1,1,Bachelor,3,Clinic,4,11,Dentistry Department,Saturday
1,80114530,ORAL SURGERY and LOCAL ANESTHESIA I CLINIC,1,1,Bachelor,3,Clinic,5,11,Dentistry Department,Sunday
1,80114530,ORAL SURGERY and LOCAL ANESTHESIA I CLINIC,1,1,Bachelor,3,Clinic,6,11,Dentistry Department,Monday
1,80114530,ORAL SURGERY and LOCAL ANESTHESIA I CLINIC,1,1,Bachelor,3,Clinic,7,11,Dentistry Department,Tuesday
1,80114530,ORAL SURGERY and LOCAL ANESTHESIA I CLINIC,1,1,Bachelor,3,Clinic,8,11,Dentistry Department,Wednesday
1,80114530,ORAL SURGERY and LOCAL ANESTHESIA I CLINIC,1,1,Bachelor,3,Clinic,9,11,Dentistry Department,Thursday
1,80114530,ORAL SURGERY and LOCAL ANESTHESIA I CLINIC,1,1,Bachelor,3,Clinic,10,11,Dentistry Department,Friday
1,80114530,ORAL SURGERY and LOCAL ANESTHESIA I CLINIC,1,1,Bachelor,3,Clinic,11,11,Dentistry Department,Saturday
1,80114530,ORAL SURGERY and LOCAL ANESTHESIA I CLINIC,1,1,Bachelor,3,Clinic,12,11,Dentistry Department,Sunday
1,80114530,ORAL SURGERY and LOCAL ANESTHESIA I CLINIC,1,1,Bachelor,3,Clinic,13,11,Dentistry Department,Monday
1,80114530,ORAL SURGERY and LOCAL ANESTHESIA I CLINIC,1,1,Bachelor,3,Clinic,14,11,Dentistry Department,Tuesday
1,80114610,PROSTHODONTICS III,3,1,Bachelor,1,Lecture,1,11,Dentistry Department,Wednesday
1,80114610,PROSTHODONTICS III,3,1,Bachelor,2,Lab,1,11,Dentistry Department,Thursday
1,80114611,PROSTHODONTICS III,1,1,Bachelor,1,Lecture,1,11,Dentistry Department,Friday
1,80114611,PROSTHODONTICS III,1,1,Bachelor,1,Lecture,2,11,Dentistry Department,Saturday
1,80114630,PROSTHODONTICS III CLINIC,2,1,Bachelor,3,Clinic,1,11,Dentistry Department,Sunday
1,80114630,PROSTHODONTICS III CLINIC,2,1,Bachelor,3,Clinic,2,11,Dentistry Department,Monday
1,80114630,PROSTHODONTICS III CLINIC,2,1,Bachelor,3,Clinic,3,11,Dentistry Department,Tuesday
1,80114630,PROSTHODONTICS III CLINIC,2,1,Bachelor,3,Clinic,4,11,Dentistry Department,Wednesday
1,80114630,PROSTHODONTICS III CLINIC,2,1,Bachelor,3,Clinic,5,11,Dentistry Department,Thursday
1,80114630,PROSTHODONTICS III CLINIC,2,1,Bachelor,3,Clinic,6,11,Dentistry Department,Friday
1,80114630,PROSTHODONTICS III CLINIC,2,1,Bachelor,3,Clinic,7,11,Dentistry Department,Saturday
1,80114630,PROSTHODONTICS III CLINIC,2,1,Bachelor,3,Clinic,8,11,Dentistry Department,Sunday
1,80114630,PROSTHODONTICS III CLINIC,2,1,Bachelor,3,Clinic,9,11,Dentistry Department,Monday
1,80114630,PROSTHODONTICS III CLINIC,2,1,Bachelor,3,Clinic,10,11,Dentistry Department,Tuesday
1,80114630,PROSTHODONTICS III CLINIC,2,1,Bachelor,3,Clinic,11,11,Dentistry Department,Wednesday
1,80114630,PROSTHODONTICS III CLINIC,2,1,Bachelor,3,Clinic,12,11,Dentistry Department,Thursday
1,80114630,PROSTHODONTICS III CLINIC,2,1,Bachelor,3,Clinic,13,11,Dentistry Department,Friday
1,80114630,PROSTHODONTICS III CLINIC,2,1,Bachelor,3,Clinic,14,11,Dentistry Department,Saturday
1,80114710,PERIODONTOLOGY I,1,1,Bachelor,1,Lecture,1,11,Dentistry Department,Sunday
1,80114710,PERIODONTOLOGY I,1,1,Bachelor,1,Lecture,2,11,Dentistry Department,Monday
1,80114810,ORTHODONTICS I,2,1,Bachelor,1,Lecture,1,11,Dentistry Department,Tuesday
1,80114810,ORTHODONTICS I,2,1,Bachelor,2,Lab,1,11,Dentistry Department,Wednesday
1,80114811,ORTHODONTICS I,1,1,Bachelor,1,Lecture,1,11,Dentistry Department,Thursday
1,80114811,ORTHODONTICS I,1,1,Bachelor,1,Lecture,2,11,Dentistry Department,Friday
1,80114840,ORTHODONTICS I LAB,1,1,Bachelor,2,Lab,1,11,Dentistry Department,Saturday
1,80114840,ORTHODONTICS I LAB,1,1,Bachelor,2,Lab,2,11,Dentistry Department,Sunday
1,80114840,ORTHODONTICS I LAB,1,1,Bachelor,2,Lab,3,11,Dentistry Department,Monday
1,80114840,ORTHODONTICS I LAB,1,1,Bachelor,2,Lab,4,11,Dentistry Department,Tuesday
1,80114840,ORTHODONTICS I LAB,1,1,Bachelor,2,Lab,5,11,Dentistry Department,Wednesday
1,80114840,ORTHODONTICS I LAB,1,1,Bachelor,2,Lab,6,11,Dentistry Department,Thursday
1,80114840,ORTHODONTICS I LAB,1,1,Bachelor,2,Lab,7,11,Dentistry Department,Friday
1,80114840,ORTHODONTICS I LAB,1,1,Bachelor,2,Lab,8,11,Dentistry Department,Saturday
1,80114840,ORTHODONTICS I LAB,1,1,Bachelor,2,Lab,9,11,Dentistry Department,Sunday
1,80114840,ORTHODONTICS I LAB,1,1,Bachelor,2,Lab,10,11,Dentistry Department,Monday
1,80114840,ORTHODONTICS I LAB,1,1,Bachelor,2,Lab,11,11,Dentistry Department,Tuesday
1,80114840,ORTHODONTICS I LAB,1,1,Bachelor,2,Lab,12,11,Dentistry Department,Wednesday
1,80114840,ORTHODONTICS I LAB,1,1,Bachelor,2,Lab,13,11,Dentistry Department,Thursday
1,80114840,ORTHODONTICS I LAB,1,1,Bachelor,2,Lab,14,11,Dentistry Department,Friday
1,80115010,AESTHETIC DENTISTRY,1,1,Bachelor,1,Lecture,1,11,Dentistry Department,Saturday
1,80115010,AESTHETIC DENTISTRY,1,1,Bachelor,1,Lecture,2,11,Dentistry Department,Sunday
1,80115010,AESTHETIC DENTISTRY,1,1,Bachelor,1,Lecture,3,11,Dentistry Department,Monday
1,80115050,ORAL MEDICINE III,2,1,Bachelor,1,Lecture,1,11,Dentistry Department,Tuesday
1,80115050,ORAL MEDICINE III,2,1,Bachelor,2,Lab,1,11,Dentistry Department,Wednesday
1,80115051,ORAL MEDICINE III,1,1,Bachelor,1,Lecture,1,11,Dentistry Department,Thursday
1,80115051,ORAL MEDICINE III,1,1,Bachelor,1,Lecture,2,11,Dentistry Department,Friday
1,80115051,ORAL MEDICINE III,1,1,Bachelor,1,Lecture,3,11,Dentistry Department,Saturday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,1,11,Dentistry Department,Sunday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,2,11,Dentistry Department,Monday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,3,11,Dentistry Department,Tuesday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,4,11,Dentistry Department,Wednesday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,5,11,Dentistry Department,Thursday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,6,11,Dentistry Department,Friday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,7,11,Dentistry Department,Saturday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,8,11,Dentistry Department,Sunday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,9,11,Dentistry Department,Monday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,10,11,Dentistry Department,Tuesday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,11,11,Dentistry Department,Wednesday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,12,11,Dentistry Department,Thursday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,13,11,Dentistry Department,Friday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,14,11,Dentistry Department,Saturday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,15,11,Dentistry Department,Sunday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,16,11,Dentistry Department,Monday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,17,11,Dentistry Department,Tuesday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,18,11,Dentistry Department,Wednesday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,19,11,Dentistry Department,Thursday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,20,11,Dentistry Department,Friday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,21,11,Dentistry Department,Saturday
1,80115070,ORAL MEDICINE III SEMINAR,1,1,Bachelor,3,Clinic,22,11,Dentistry Department,Sunday
1,80115150,PAEDODONTICS IV,2,1,Bachelor,1,Lecture,1,11,Dentistry Department,Monday
1,80115150,PAEDODONTICS IV,2,1,Bachelor,2,Lab,1,11,Dentistry Department,Tuesday
1,80115151,PAEDODONTICS IV,1,1,Bachelor,1,Lecture,1,11,Dentistry Department,Wednesday
1,80115151,PAEDODONTICS IV,1,1,Bachelor,1,Lecture,2,11,Dentistry Department,Thursday
1,80115151,PAEDODONTICS IV,1,1,Bachelor,1,Lecture,3,11,Dentistry Department,Friday
1,80115170,PAEDODONTICS IV CLINIC,1,1,Bachelor,3,Clinic,1,11,Dentistry Department,Saturday
1,80115170,PAEDODONTICS IV CLINIC,1,1,Bachelor,3,Clinic,2,11,Dentistry Department,Sunday
1,80115170,PAEDODONTICS IV CLINIC,1,1,Bachelor,3,Clinic,3,11,Dentistry Department,Monday
1,80115170,PAEDODONTICS IV CLINIC,1,1,Bachelor,3,Clinic,4,11,Dentistry Department,Tuesday
1,80115170,PAEDODONTICS IV CLINIC,1,1,Bachelor,3,Clinic,5,11,Dentistry Department,Wednesday
1,80115170,PAEDODONTICS IV CLINIC,1,1,Bachelor,3,Clinic,6,11,Dentistry Department,Thursday
1,80115170,PAEDODONTICS IV CLINIC,1,1,Bachelor,3,Clinic,7,11,Dentistry Department,Friday
1,80115170,PAEDODONTICS IV CLINIC,1,1,Bachelor,3,Clinic,8,11,Dentistry Department,Saturday
